,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],96.875
Equity Final [$],8618.968000000004
Equity Peak [$],10000.0
Return [%],-13.810319999999956
Buy & Hold Return [%],-4.80295566502463
Return (Ann.) [%],-99.6244424186372
Volatility (Ann.) [%],0.19281012189876595
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-13.810319999999955
Avg. Drawdown [%],-13.810319999999955
Max. Drawdown Duration,8 days 01:45:00
Avg. Drawdown Duration,8 days 01:45:00
# Trades,45
ticker,RANK-8-KRW-STX
explain,# Explain RANK-8-KRW-STX 
