,0
Start,2023-07-21 10:45:00
End,2023-07-29 18:45:00
Duration,8 days 08:00:00
Exposure Time [%],91.125
Equity Final [$],8147.930000000007
Equity Peak [$],10000.0
Return [%],-18.520699999999934
Buy & Hold Return [%],-2.5069637883008355
Return (Ann.) [%],-99.97531271119047
Volatility (Ann.) [%],0.015776306829246172
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-20.014299999999928
Avg. Drawdown [%],-20.014299999999928
Max. Drawdown Duration,7 days 14:30:00
Avg. Drawdown Duration,7 days 14:30:00
# Trades,32
ticker,RANK-6-KRW-MTL
explain,# Explain RANK-6-KRW-MTL 
