Date,Close,High
2023-05-23 21:00:00,9260.0,9280.0
2023-05-24 01:00:00,9240.0,9275.0
2023-05-24 05:00:00,9230.0,9265.0
2023-05-24 09:00:00,9075.0,9250.0
2023-05-24 13:00:00,9000.0,9100.0
2023-05-24 17:00:00,9005.0,9050.0
2023-05-24 21:00:00,8855.0,9015.0
2023-05-25 01:00:00,8940.0,8965.0
2023-05-25 05:00:00,8945.0,9020.0
2023-05-25 09:00:00,9430.0,9715.0
2023-05-25 13:00:00,9325.0,9545.0
2023-05-25 17:00:00,9295.0,9340.0
2023-05-25 21:00:00,9125.0,9335.0
2023-05-26 01:00:00,9260.0,9290.0
2023-05-26 05:00:00,9255.0,9325.0
2023-05-26 09:00:00,9110.0,9290.0
2023-05-26 13:00:00,9135.0,9145.0
2023-05-26 17:00:00,9110.0,9170.0
2023-05-26 21:00:00,9230.0,9255.0
2023-05-27 01:00:00,9220.0,9280.0
2023-05-27 05:00:00,9185.0,9255.0
2023-05-27 09:00:00,9235.0,9245.0
2023-05-27 13:00:00,9195.0,9250.0
2023-05-27 17:00:00,9160.0,9245.0
2023-05-27 21:00:00,9135.0,9200.0
2023-05-28 01:00:00,9180.0,9180.0
2023-05-28 05:00:00,9340.0,9375.0
2023-05-28 09:00:00,9400.0,9420.0
2023-05-28 13:00:00,9420.0,9440.0
2023-05-28 17:00:00,9450.0,9595.0
2023-05-28 21:00:00,9425.0,9475.0
2023-05-29 01:00:00,9475.0,9535.0
2023-05-29 05:00:00,9525.0,9620.0
2023-05-29 09:00:00,9445.0,9595.0
2023-05-29 13:00:00,9640.0,9645.0
2023-05-29 17:00:00,9570.0,9670.0
2023-05-29 21:00:00,9485.0,9600.0
2023-05-30 01:00:00,9590.0,9670.0
2023-05-30 05:00:00,9555.0,9680.0
2023-05-30 09:00:00,9525.0,9590.0
2023-05-30 13:00:00,9400.0,9525.0
2023-05-30 17:00:00,9500.0,9520.0
2023-05-30 21:00:00,9415.0,9525.0
2023-05-31 01:00:00,9435.0,9440.0
2023-05-31 05:00:00,9405.0,9455.0
2023-05-31 09:00:00,9460.0,9465.0
2023-05-31 13:00:00,9270.0,9465.0
2023-05-31 17:00:00,9205.0,9270.0
2023-05-31 21:00:00,9150.0,9255.0
2023-06-01 01:00:00,9210.0,9235.0
2023-06-01 05:00:00,9170.0,9220.0
2023-06-01 09:00:00,9170.0,9230.0
2023-06-01 13:00:00,9160.0,9230.0
2023-06-01 17:00:00,9260.0,9340.0
2023-06-01 21:00:00,9365.0,9390.0
2023-06-02 01:00:00,9355.0,9390.0
2023-06-02 05:00:00,9300.0,9375.0
2023-06-02 09:00:00,9315.0,9410.0
2023-06-02 13:00:00,9380.0,9415.0
2023-06-02 17:00:00,9410.0,9420.0
2023-06-02 21:00:00,9375.0,9420.0
2023-06-03 01:00:00,9420.0,9435.0
2023-06-03 05:00:00,9440.0,9470.0
2023-06-03 09:00:00,9405.0,9465.0
2023-06-03 13:00:00,9560.0,9575.0
2023-06-03 17:00:00,9485.0,9575.0
2023-06-03 21:00:00,9535.0,9540.0
2023-06-04 01:00:00,9450.0,9550.0
2023-06-04 05:00:00,9480.0,9525.0
2023-06-04 09:00:00,9505.0,9710.0
2023-06-04 13:00:00,9505.0,9520.0
2023-06-04 17:00:00,9515.0,9570.0
2023-06-04 21:00:00,9485.0,9555.0
2023-06-05 01:00:00,9560.0,9560.0
2023-06-05 05:00:00,9555.0,9650.0
2023-06-05 09:00:00,9370.0,9680.0
2023-06-05 13:00:00,9715.0,9810.0
2023-06-05 17:00:00,9755.0,9845.0
2023-06-05 21:00:00,9120.0,9920.0
2023-06-06 01:00:00,8890.0,9155.0
2023-06-06 05:00:00,8770.0,8905.0
2023-06-06 09:00:00,8825.0,9015.0
2023-06-06 13:00:00,8760.0,8865.0
2023-06-06 17:00:00,8765.0,8860.0
2023-06-06 21:00:00,8770.0,8850.0
2023-06-07 01:00:00,8945.0,8960.0
2023-06-07 05:00:00,8920.0,8965.0
2023-06-07 09:00:00,8775.0,8920.0
2023-06-07 13:00:00,8775.0,8840.0
2023-06-07 17:00:00,8700.0,8795.0
2023-06-07 21:00:00,8440.0,8715.0
2023-06-08 01:00:00,8340.0,8465.0
2023-06-08 05:00:00,8345.0,8360.0
2023-06-08 09:00:00,8180.0,8380.0
2023-06-08 13:00:00,8175.0,8240.0
2023-06-08 17:00:00,8240.0,8260.0
2023-06-08 21:00:00,8295.0,8315.0
2023-06-09 01:00:00,8225.0,8300.0
2023-06-09 05:00:00,8245.0,8280.0
2023-06-09 09:00:00,8135.0,8295.0
2023-06-09 13:00:00,8060.0,8170.0
2023-06-09 17:00:00,8180.0,8215.0
2023-06-09 21:00:00,8160.0,8285.0
2023-06-10 01:00:00,7915.0,8180.0
2023-06-10 05:00:00,7940.0,7990.0
2023-06-10 09:00:00,7520.0,7945.0
2023-06-10 13:00:00,6520.0,7540.0
2023-06-10 17:00:00,6610.0,6610.0
2023-06-10 21:00:00,6400.0,6635.0
2023-06-11 01:00:00,6505.0,6690.0
2023-06-11 05:00:00,6630.0,6675.0
2023-06-11 09:00:00,6625.0,6675.0
2023-06-11 13:00:00,6560.0,6670.0
2023-06-11 17:00:00,6640.0,6655.0
2023-06-11 21:00:00,6510.0,6650.0
2023-06-12 01:00:00,6620.0,6635.0
2023-06-12 05:00:00,6570.0,6675.0
2023-06-12 09:00:00,6340.0,6580.0
2023-06-12 13:00:00,6350.0,6435.0
2023-06-12 17:00:00,6480.0,6585.0
2023-06-12 21:00:00,6445.0,6495.0
2023-06-13 01:00:00,6415.0,6475.0
2023-06-13 05:00:00,6470.0,6530.0
2023-06-13 09:00:00,6560.0,6595.0
2023-06-13 13:00:00,6725.0,6780.0
2023-06-13 17:00:00,6595.0,6730.0
2023-06-13 21:00:00,6345.0,6665.0
2023-06-14 01:00:00,6360.0,6420.0
2023-06-14 05:00:00,6430.0,6430.0
2023-06-14 09:00:00,6575.0,6705.0
2023-06-14 13:00:00,6465.0,6615.0
2023-06-14 17:00:00,6525.0,6580.0
2023-06-14 21:00:00,6480.0,6565.0
2023-06-15 01:00:00,6465.0,6555.0
2023-06-15 05:00:00,6185.0,6480.0
2023-06-15 09:00:00,6220.0,6260.0
2023-06-15 13:00:00,6155.0,6220.0
2023-06-15 17:00:00,6175.0,6190.0
2023-06-15 21:00:00,6085.0,6185.0
2023-06-16 01:00:00,6220.0,6255.0
2023-06-16 05:00:00,6245.0,6325.0
2023-06-16 09:00:00,6250.0,6255.0
2023-06-16 13:00:00,6235.0,6270.0
2023-06-16 17:00:00,6135.0,6295.0
2023-06-16 21:00:00,6250.0,6250.0
2023-06-17 01:00:00,6340.0,6390.0
2023-06-17 05:00:00,6320.0,6385.0
2023-06-17 09:00:00,6375.0,6415.0
2023-06-17 13:00:00,6490.0,6590.0
2023-06-17 17:00:00,6470.0,6535.0
2023-06-17 21:00:00,6450.0,6530.0
2023-06-18 01:00:00,6440.0,6490.0
2023-06-18 05:00:00,6450.0,6505.0
2023-06-18 09:00:00,6445.0,6460.0
2023-06-18 13:00:00,6450.0,6490.0
2023-06-18 17:00:00,6490.0,6500.0
2023-06-18 21:00:00,6510.0,6515.0
2023-06-19 01:00:00,6525.0,6560.0
2023-06-19 05:00:00,6345.0,6525.0
2023-06-19 09:00:00,6350.0,6415.0
2023-06-19 13:00:00,6375.0,6400.0
2023-06-19 17:00:00,6385.0,6390.0
2023-06-19 21:00:00,6365.0,6420.0
2023-06-20 01:00:00,6465.0,6500.0
2023-06-20 05:00:00,6495.0,6535.0
2023-06-20 09:00:00,6530.0,6595.0
2023-06-20 13:00:00,6490.0,6540.0
