,0
Start,2022-06-25 09:00:00
End,2023-07-29 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],93.25
Equity Final [$],10013.522399999994
Equity Peak [$],11714.231199999998
Return [%],0.13522399999994378
Buy & Hold Return [%],-35.16873889875666
Return (Ann.) [%],0.12338460364751391
Volatility (Ann.) [%],105.46787123181949
Sharpe Ratio,0.0011698785820405274
Sortino Ratio,0.002550324777956285
Calmar Ratio,0.0020790281178233627
Max. Drawdown [%],-59.34725104953913
Avg. Drawdown [%],-22.611282206495655
Max. Drawdown Duration,176 days 00:00:00
Avg. Drawdown Duration,74 days 00:00:00
# Trades,21
ticker,RANK-3-KRW-ORBS
explain,# Explain RANK-3-KRW-ORBS 
