Date,Open,High,Low,Close
2022-09-15,225000.0,231500.0,223500.0,228000.0
2022-09-16,225500.0,228000.0,223000.0,224500.0
2022-09-19,225000.0,226000.0,221000.0,221500.0
2022-09-20,223500.0,228000.0,223500.0,225500.0
2022-09-21,224000.0,226500.0,222500.0,223500.0
2022-09-22,221000.0,223000.0,218500.0,222000.0
2022-09-23,224500.0,224500.0,214000.0,214500.0
2022-09-26,210000.0,211500.0,203000.0,204000.0
2022-09-27,204000.0,205500.0,198500.0,201000.0
2022-09-28,199500.0,201000.0,192000.0,194000.0
2022-09-29,198500.0,199500.0,194000.0,195500.0
2022-09-30,195500.0,198000.0,191500.0,192000.0
2022-10-04,196500.0,203500.0,194500.0,201500.0
2022-10-05,204500.0,204500.0,199000.0,200000.0
2022-10-06,201500.0,205000.0,200500.0,202500.0
2022-10-07,200000.0,208500.0,198000.0,206000.0
2022-10-11,201500.0,203500.0,198000.0,199500.0
2022-10-12,198000.0,202500.0,197000.0,202000.0
2022-10-13,201500.0,203000.0,199000.0,199500.0
2022-10-14,203000.0,209500.0,202000.0,206000.0
2022-10-17,199000.0,199500.0,192500.0,198500.0
2022-10-18,202000.0,207000.0,201500.0,205000.0
2022-10-19,208000.0,208000.0,204000.0,204500.0
2022-10-20,203500.0,208500.0,203000.0,207500.0
2022-10-21,205000.0,206500.0,199500.0,202000.0
2022-10-24,204000.0,207500.0,199500.0,202000.0
2022-10-25,203500.0,206500.0,201000.0,206500.0
2022-10-26,204000.0,207000.0,203500.0,205500.0
2022-10-27,207000.0,212000.0,206000.0,210500.0
2022-10-28,210000.0,214000.0,209500.0,210500.0
2022-10-31,213000.0,214000.0,208500.0,214000.0
2022-11-01,214000.0,218000.0,212500.0,218000.0
2022-11-02,216000.0,221000.0,215500.0,218500.0
2022-11-03,215000.0,222000.0,215000.0,219500.0
2022-11-04,218500.0,219500.0,214000.0,218000.0
2022-11-07,218000.0,222500.0,217500.0,222000.0
2022-11-08,222500.0,225500.0,220500.0,224000.0
2022-11-09,225500.0,225500.0,221500.0,223500.0
2022-11-10,221500.0,225500.0,219500.0,220000.0
2022-11-11,225500.0,229000.0,224000.0,227000.0
2022-11-14,225500.0,228000.0,221500.0,222000.0
2022-11-15,221500.0,222500.0,218000.0,219000.0
2022-11-16,219000.0,220000.0,214500.0,220000.0
2022-11-17,220000.0,221500.0,216000.0,216500.0
2022-11-18,215000.0,216500.0,210500.0,211000.0
2022-11-21,212000.0,212000.0,206000.0,208500.0
2022-11-22,208500.0,208500.0,204000.0,206000.0
2022-11-23,207000.0,207000.0,203500.0,205000.0
2022-11-24,207000.0,208500.0,205500.0,208000.0
2022-11-25,209000.0,211500.0,207000.0,210000.0
2022-11-28,210000.0,212500.0,207500.0,210500.0
2022-11-29,212000.0,217000.0,208500.0,215500.0
2022-11-30,213500.0,220000.0,212500.0,219000.0
2022-12-01,221500.0,222000.0,217000.0,217500.0
2022-12-02,218000.0,218000.0,210500.0,211000.0
2022-12-05,211500.0,214000.0,208000.0,211000.0
2022-12-06,210000.0,212500.0,207500.0,209500.0
2022-12-07,208500.0,210000.0,203500.0,204000.0
2022-12-08,205500.0,205500.0,200500.0,204000.0
2022-12-09,204500.0,205000.0,201000.0,203500.0
2022-12-12,203000.0,204000.0,199500.0,201500.0
2022-12-13,203000.0,204000.0,200500.0,202500.0
2022-12-14,203500.0,206500.0,203500.0,205500.0
2022-12-15,204500.0,206000.0,203000.0,203000.0
2022-12-16,201500.0,203500.0,200500.0,203500.0
2022-12-19,202000.0,203500.0,201000.0,203000.0
2022-12-20,203500.0,203500.0,200000.0,200500.0
2022-12-21,201500.0,201500.0,198500.0,199500.0
2022-12-22,200000.0,201500.0,199000.0,201000.0
2022-12-23,199000.0,200500.0,197500.0,198500.0
2022-12-26,199500.0,201000.0,198000.0,200500.0
2022-12-27,200500.0,202500.0,200500.0,202500.0
2022-12-28,199000.0,199000.0,195500.0,196500.0
2022-12-29,195000.0,196000.0,189000.0,189000.0
2023-01-02,188500.0,191000.0,184500.0,185000.0
2023-01-03,185000.0,185500.0,178500.0,184000.0
2023-01-04,182000.0,189500.0,181000.0,188500.0
2023-01-05,187500.0,191000.0,186000.0,187500.0
2023-01-06,185000.0,188500.0,185000.0,186500.0
2023-01-09,189000.0,194000.0,188500.0,193500.0
2023-01-10,193000.0,193000.0,188000.0,189500.0
2023-01-11,189500.0,191000.0,188500.0,189500.0
2023-01-12,190000.0,192500.0,189500.0,190500.0
2023-01-13,192000.0,197000.0,191500.0,193000.0
2023-01-16,194500.0,196000.0,192000.0,194500.0
2023-01-17,194500.0,195000.0,192000.0,194000.0
2023-01-18,194000.0,194000.0,190500.0,192000.0
2023-01-19,190000.0,194500.0,190000.0,193000.0
2023-01-20,192000.0,194000.0,190000.0,194000.0
2023-01-25,195100.0,197100.0,193900.0,194700.0
2023-01-26,194400.0,197900.0,194400.0,197900.0
2023-01-27,197900.0,206000.0,197900.0,205500.0
2023-01-30,203500.0,205000.0,199800.0,199800.0
2023-01-31,199800.0,202500.0,197200.0,198100.0
2023-02-01,198400.0,200500.0,197800.0,200500.0
2023-02-02,201500.0,202500.0,197600.0,198300.0
2023-02-03,198300.0,200500.0,197100.0,200500.0
2023-02-06,199500.0,201000.0,196900.0,197500.0
2023-02-07,197000.0,198000.0,195300.0,195600.0
2023-02-08,196200.0,200500.0,196200.0,200000.0
2023-02-09,198300.0,202000.0,198200.0,200500.0
2023-02-10,197200.0,199300.0,196900.0,199000.0
2023-02-13,197400.0,199900.0,195900.0,196000.0
2023-02-14,197400.0,198600.0,196400.0,198000.0
2023-02-15,196100.0,197000.0,186100.0,186300.0
2023-02-16,187300.0,189700.0,187300.0,187800.0
2023-02-17,186100.0,189300.0,186100.0,187100.0
2023-02-20,187100.0,188900.0,185800.0,187900.0
2023-02-21,187900.0,190500.0,187100.0,187900.0
2023-02-22,186600.0,186700.0,184000.0,184100.0
2023-02-23,184200.0,184700.0,182200.0,182500.0
2023-02-24,182400.0,183300.0,180100.0,180400.0
2023-02-27,179800.0,180100.0,177500.0,178300.0
2023-02-28,178800.0,179300.0,177800.0,178600.0
2023-03-02,177600.0,182300.0,177400.0,182100.0
2023-03-03,181200.0,183300.0,181200.0,181800.0
2023-03-06,183300.0,184600.0,182100.0,184400.0
2023-03-07,183800.0,184400.0,181000.0,181000.0
2023-03-08,178000.0,178800.0,177300.0,177900.0
2023-03-09,178200.0,178700.0,174100.0,174300.0
2023-03-10,173000.0,173000.0,170800.0,172300.0
2023-03-13,172200.0,173200.0,170200.0,172700.0
2023-03-14,170900.0,171500.0,167500.0,167600.0
2023-03-15,169500.0,169800.0,165700.0,166000.0
2023-03-16,165100.0,165100.0,162300.0,162900.0
2023-03-17,164500.0,167700.0,163100.0,165000.0
2023-03-20,164900.0,165700.0,162600.0,162900.0
2023-03-21,163400.0,170100.0,163400.0,167200.0
2023-03-22,168500.0,168900.0,164300.0,165300.0
2023-03-23,163500.0,165600.0,162400.0,163300.0
2023-03-24,162900.0,165800.0,162500.0,165200.0
2023-03-27,166000.0,166100.0,163600.0,164900.0
2023-03-28,165500.0,166800.0,164200.0,166100.0
2023-03-29,166200.0,167300.0,164300.0,165700.0
2023-03-30,167000.0,174800.0,165800.0,172800.0
2023-03-31,173300.0,173900.0,170400.0,172500.0
2023-04-03,172800.0,174800.0,171100.0,171800.0
2023-04-04,171000.0,176500.0,171000.0,174500.0
2023-04-05,174500.0,176700.0,173100.0,173600.0
2023-04-06,172900.0,172900.0,168600.0,169000.0
2023-04-07,169400.0,172000.0,168100.0,171100.0
2023-04-10,170500.0,172900.0,169600.0,171300.0
2023-04-11,171400.0,173900.0,169100.0,172200.0
2023-04-12,172400.0,177000.0,172300.0,176300.0
2023-04-13,175500.0,175500.0,172700.0,172700.0
2023-04-14,173300.0,175800.0,173300.0,174700.0
2023-04-17,174400.0,174500.0,169600.0,170000.0
2023-04-18,170300.0,171100.0,168900.0,170000.0
2023-04-19,170000.0,172200.0,169900.0,170500.0
2023-04-20,170000.0,170200.0,167600.0,168200.0
2023-04-21,168200.0,168200.0,165700.0,166900.0
2023-04-24,166900.0,167400.0,164900.0,165200.0
2023-04-25,165000.0,165200.0,162200.0,163100.0
2023-04-26,163100.0,163900.0,162500.0,163400.0
2023-04-27,163000.0,163100.0,159900.0,161900.0
2023-04-28,162100.0,164200.0,161700.0,162500.0
2023-05-02,162600.0,165500.0,162500.0,165400.0
2023-05-03,164700.0,165000.0,163100.0,163900.0
2023-05-04,162400.0,164100.0,162100.0,164100.0
2023-05-08,162600.0,167500.0,162600.0,166900.0
2023-05-09,167600.0,168900.0,166500.0,167700.0
2023-05-10,167500.0,168800.0,166200.0,167000.0
2023-05-11,167000.0,168500.0,166300.0,166300.0
2023-05-12,166400.0,166400.0,164100.0,164700.0
2023-05-15,163800.0,166100.0,163000.0,165500.0
2023-05-16,165600.0,168400.0,163000.0,163100.0
2023-05-17,162200.0,164500.0,161200.0,164100.0
