Date,Close,High
2022-06-24 09:00:00,600.0,602.0
2022-06-25 09:00:00,590.0,599.0
2022-06-26 09:00:00,573.0,604.0
2022-06-27 09:00:00,607.0,662.0
2022-06-28 09:00:00,600.0,670.0
2022-06-29 09:00:00,580.0,613.0
2022-06-30 09:00:00,544.0,581.0
2022-07-01 09:00:00,562.0,599.0
2022-07-02 09:00:00,575.0,628.0
2022-07-03 09:00:00,561.0,575.0
2022-07-04 09:00:00,566.0,566.0
2022-07-05 09:00:00,555.0,566.0
2022-07-06 09:00:00,556.0,585.0
2022-07-07 09:00:00,568.0,570.0
2022-07-08 09:00:00,583.0,598.0
2022-07-09 09:00:00,604.0,617.0
2022-07-10 09:00:00,596.0,622.0
2022-07-11 09:00:00,552.0,610.0
2022-07-12 09:00:00,530.0,555.0
2022-07-13 09:00:00,539.0,540.0
2022-07-14 09:00:00,546.0,548.0
2022-07-15 09:00:00,562.0,623.0
2022-07-16 09:00:00,583.0,602.0
2022-07-17 09:00:00,580.0,620.0
2022-07-18 09:00:00,601.0,602.0
2022-07-19 09:00:00,621.0,622.0
2022-07-20 09:00:00,597.0,668.0
2022-07-21 09:00:00,602.0,626.0
2022-07-22 09:00:00,590.0,618.0
2022-07-23 09:00:00,592.0,597.0
2022-07-24 09:00:00,603.0,644.0
2022-07-25 09:00:00,574.0,605.0
2022-07-26 09:00:00,568.0,597.0
2022-07-27 09:00:00,593.0,594.0
2022-07-28 09:00:00,606.0,612.0
2022-07-29 09:00:00,611.0,614.0
2022-07-30 09:00:00,621.0,625.0
2022-07-31 09:00:00,654.0,710.0
2022-08-01 09:00:00,691.0,763.0
2022-08-02 09:00:00,654.0,690.0
2022-08-03 09:00:00,658.0,659.0
2022-08-04 09:00:00,651.0,658.0
2022-08-05 09:00:00,665.0,667.0
2022-08-06 09:00:00,673.0,689.0
2022-08-07 09:00:00,674.0,679.0
2022-08-08 09:00:00,677.0,679.0
2022-08-09 09:00:00,666.0,746.0
2022-08-10 09:00:00,692.0,692.0
2022-08-11 09:00:00,713.0,740.0
2022-08-12 09:00:00,725.0,790.0
2022-08-13 09:00:00,726.0,731.0
2022-08-14 09:00:00,714.0,727.0
2022-08-15 09:00:00,728.0,763.0
2022-08-16 09:00:00,705.0,730.0
