,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],95.75
Equity Final [$],8409.569999999996
Equity Peak [$],10000.0
Return [%],-15.90430000000004
Buy & Hold Return [%],-5.775922059846903
Return (Ann.) [%],-99.84973268560726
Volatility (Ann.) [%],0.04630141258727825
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-16.06890000000003
Avg. Drawdown [%],-16.06890000000003
Max. Drawdown Duration,7 days 23:30:00
Avg. Drawdown Duration,7 days 23:30:00
# Trades,47
ticker,RANK-5-KRW-DOT
explain,# Explain RANK-5-KRW-DOT 
