,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],83.2
Equity Final [$],9081202.038780004
Equity Peak [$],10183339.693840003
Return [%],-9.187979612199962
Buy & Hold Return [%],15.056694566024213
Return (Ann.) [%],-9.257971255325092
Volatility (Ann.) [%],17.396508841078806
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-19.454793158264316
Avg. Drawdown [%],-11.834406538871018
Max. Drawdown Duration,151 days 00:00:00
Avg. Drawdown Duration,101 days 00:00:00
# Trades,6
Win Rate [%],50.0
Best Trade [%],7.165233211115218
Worst Trade [%],-8.839898204967778
Avg. Trade [%],-1.5934182458962387
Max. Trade Duration,104 days 00:00:00
Avg. Trade Duration,51 days 00:00:00
Profit Factor,0.6434348951986791
Expectancy [%],-1.377916274404465
SQN,-0.5794322099048591
_strategy,SmaCross
_equity_curve,"                  Equity  DrawdownPct DrawdownDuration
2022-09-15  1.000000e+07     0.000000              NaT
2022-09-16  1.000000e+07     0.000000              NaT
2022-09-19  1.000000e+07     0.000000              NaT
2022-09-20  1.000000e+07     0.000000              NaT
2022-09-21  1.000000e+07     0.000000              NaT
...                  ...          ...              ...
2023-09-11  8.966781e+06     0.119466              NaT
2023-09-12  9.105947e+06     0.105800              NaT
2023-09-13  9.252881e+06     0.091371              NaT
2023-09-14  9.092232e+06     0.107146              NaT
2023-09-15  9.081202e+06     0.108229         151 days

[250 rows x 3 columns]"
_trades,"    Size  EntryBar  ExitBar  EntryPrice  ExitPrice           PnL  ReturnPct  EntryTime   ExitTime Duration
0  13368        42       71   748.04310     699.24 -652399.84080  -0.065241 2022-11-16 2022-12-28  42 days
1 -13395        71       94   697.84152     759.53 -826317.18960  -0.088399 2022-12-28 2023-02-02  36 days
2  11196        94      165   761.04906     815.58  610528.40424   0.071652 2023-02-02 2023-05-17 104 days
3 -11219       165      184   813.94884     877.62 -714326.74404  -0.078225 2023-05-17 2023-06-15  29 days
4   9572       184      238   879.37524     925.57  442176.24272   0.052531 2023-06-15 2023-08-31  77 days
5  -9591       238      249   923.71886     900.62  221541.16626   0.025006 2023-08-31 2023-09-15  15 days"
