Date,Open,High,Low,Close
2022-08-13 09:00:00,2598000.0,2676000.0,2583000.0,2644000.0
2022-08-14 09:00:00,2644000.0,2694000.0,2554000.0,2594000.0
2022-08-15 09:00:00,2594000.0,2673000.0,2525000.0,2561000.0
2022-08-16 09:00:00,2561000.0,2573000.0,2501000.0,2524000.0
2022-08-17 09:00:00,2524000.0,2606000.0,2451000.0,2482000.0
2022-08-18 09:00:00,2482000.0,2543000.0,2469000.0,2529000.0
2022-08-19 09:00:00,2529000.0,2531000.0,2205000.0,2212000.0
2022-08-20 09:00:00,2210000.0,2287000.0,2110000.0,2191000.0
2022-08-21 09:00:00,2190000.0,2251000.0,2149000.0,2216000.0
2022-08-22 09:00:00,2216000.0,2224000.0,2112000.0,2221000.0
2022-08-23 09:00:00,2221000.0,2277000.0,2142000.0,2263000.0
2022-08-24 09:00:00,2262000.0,2300000.0,2202000.0,2255000.0
2022-08-25 09:00:00,2255000.0,2335000.0,2251000.0,2300000.0
2022-08-26 09:00:00,2302000.0,2315000.0,2060000.0,2086000.0
2022-08-27 09:00:00,2086000.0,2102000.0,2010000.0,2063000.0
2022-08-28 09:00:00,2063000.0,2090000.0,1975000.0,1979500.0
2022-08-29 09:00:00,1978000.0,2138000.0,1970500.0,2127000.0
2022-08-30 09:00:00,2126000.0,2203000.0,2047000.0,2103000.0
2022-08-31 09:00:00,2101000.0,2209000.0,2100000.0,2136000.0
2022-09-01 09:00:00,2136000.0,2193000.0,2098000.0,2175000.0
2022-09-02 09:00:00,2176000.0,2260000.0,2145000.0,2176000.0
2022-09-03 09:00:00,2176000.0,2189000.0,2131000.0,2152000.0
2022-09-04 09:00:00,2153000.0,2184000.0,2135000.0,2173000.0
2022-09-05 09:00:00,2174000.0,2247000.0,2153000.0,2228000.0
2022-09-06 09:00:00,2226000.0,2321000.0,2178000.0,2183000.0
2022-09-07 09:00:00,2183000.0,2295000.0,2103000.0,2262000.0
2022-09-08 09:00:00,2262000.0,2300000.0,2225000.0,2270000.0
2022-09-09 09:00:00,2271000.0,2376000.0,2267000.0,2355000.0
2022-09-10 09:00:00,2353000.0,2430000.0,2335000.0,2416000.0
2022-09-11 09:00:00,2414000.0,2431000.0,2373000.0,2407000.0
2022-09-12 09:00:00,2407000.0,2427000.0,2320000.0,2346000.0
2022-09-13 09:00:00,2346000.0,2384000.0,2163000.0,2184000.0
2022-09-14 09:00:00,2183000.0,2303000.0,2160000.0,2291000.0
2022-09-15 09:00:00,2290000.0,2342000.0,2110000.0,2128000.0
2022-09-16 09:00:00,2128000.0,2132000.0,2000000.0,2025000.0
2022-09-17 09:00:00,2025000.0,2069000.0,1993500.0,2058000.0
2022-09-18 09:00:00,2059000.0,2060000.0,1872000.0,1891500.0
2022-09-19 09:00:00,1891500.0,1965000.0,1827500.0,1940500.0
2022-09-20 09:00:00,1941000.0,1955000.0,1862000.0,1876000.0
2022-09-21 09:00:00,1877000.0,1977000.0,1758000.0,1792000.0
2022-09-22 09:00:00,1791000.0,1916500.0,1781500.0,1884500.0
2022-09-23 09:00:00,1885000.0,1936000.0,1817500.0,1899500.0
2022-09-24 09:00:00,1899000.0,1936500.0,1880000.0,1898500.0
2022-09-25 09:00:00,1899500.0,1917000.0,1835000.0,1864000.0
2022-09-26 09:00:00,1862000.0,1920000.0,1848000.0,1916000.0
2022-09-27 09:00:00,1916000.0,1995000.0,1880500.0,1914000.0
2022-09-28 09:00:00,1915500.0,1948000.0,1830000.0,1924000.0
2022-09-29 09:00:00,1923000.0,1948000.0,1864500.0,1910500.0
2022-09-30 09:00:00,1910000.0,1964000.0,1892500.0,1911000.0
2022-10-01 09:00:00,1909000.0,1920000.0,1884500.0,1896500.0
2022-10-02 09:00:00,1896500.0,1901500.0,1850000.0,1858500.0
2022-10-03 09:00:00,1858500.0,1917500.0,1842500.0,1906000.0
2022-10-04 09:00:00,1904500.0,1950000.0,1901500.0,1940000.0
2022-10-05 09:00:00,1941000.0,1944500.0,1890000.0,1926000.0
2022-10-06 09:00:00,1926000.0,1956500.0,1916000.0,1924500.0
2022-10-07 09:00:00,1922500.0,1937500.0,1881500.0,1895500.0
2022-10-08 09:00:00,1895000.0,1904000.0,1870000.0,1880000.0
2022-10-09 09:00:00,1879000.0,1895500.0,1870500.0,1886000.0
2022-10-10 09:00:00,1884000.0,1905000.0,1848000.0,1849500.0
2022-10-11 09:00:00,1848000.0,1860000.0,1821500.0,1837000.0
2022-10-12 09:00:00,1836500.0,1871500.0,1832500.0,1855500.0
2022-10-13 09:00:00,1854000.0,1871500.0,1730500.0,1848000.0
2022-10-14 09:00:00,1848000.0,1922000.0,1841500.0,1869000.0
2022-10-15 09:00:00,1868500.0,1874500.0,1828000.0,1841000.0
2022-10-16 09:00:00,1841000.0,1891500.0,1841000.0,1875000.0
2022-10-17 09:00:00,1875000.0,1916000.0,1861000.0,1904500.0
2022-10-18 09:00:00,1904500.0,1920000.0,1856500.0,1884500.0
2022-10-19 09:00:00,1884500.0,1888000.0,1851000.0,1856500.0
2022-10-20 09:00:00,1857000.0,1883000.0,1840000.0,1852500.0
2022-10-21 09:00:00,1850500.0,1880000.0,1820500.0,1873000.0
2022-10-22 09:00:00,1872000.0,1896500.0,1865000.0,1887000.0
2022-10-23 09:00:00,1888500.0,1959500.0,1875000.0,1951500.0
2022-10-24 09:00:00,1950000.0,1963000.0,1910000.0,1931500.0
2022-10-25 09:00:00,1932000.0,2150000.0,1918000.0,2072000.0
2022-10-26 09:00:00,2072000.0,2234000.0,2067000.0,2193000.0
2022-10-27 09:00:00,2194000.0,2208000.0,2120000.0,2133000.0
