,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],96.0
Equity Final [$],8348.801999999996
Equity Peak [$],10263.439999999999
Return [%],-16.51198000000004
Buy & Hold Return [%],-4.257425742574258
Return (Ann.) [%],-99.96545546311923
Volatility (Ann.) [%],0.010747014652289279
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-18.654934407956812
Avg. Drawdown [%],-2.942971941079226
Max. Drawdown Duration,6 days 09:15:00
Avg. Drawdown Duration,0 days 21:09:00
# Trades,44
ticker,RANK-7-KRW-EOS
explain,# Explain RANK-7-KRW-EOS 
