,0
Start,2023-07-21 10:45:00
End,2023-07-29 19:00:00
Duration,8 days 08:15:00
Exposure Time [%],90.125
Equity Final [$],8879.301599999995
Equity Peak [$],10071.2576
Return [%],-11.206984000000048
Buy & Hold Return [%],6.481481481481486
Return (Ann.) [%],-99.19374230925976
Volatility (Ann.) [%],0.5080482335402041
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-15.807936438841564
Avg. Drawdown [%],-4.179056347045976
Max. Drawdown Duration,7 days 09:45:00
Avg. Drawdown Duration,1 days 20:53:00
# Trades,37
ticker,RANK-3-KRW-ANKR
explain,# Explain RANK-3-KRW-ANKR 
