,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],84.125
Equity Final [$],9219.565999999999
Equity Peak [$],10456.302
Return [%],-7.804340000000011
Buy & Hold Return [%],-2.0202020202020203
Return (Ann.) [%],-96.29478157044453
Volatility (Ann.) [%],1.7897973606504851
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-13.993532321465063
Avg. Drawdown [%],-1.6503814418327327
Max. Drawdown Duration,4 days 10:30:00
Avg. Drawdown Duration,0 days 09:37:00
# Trades,20
ticker,RANK-5-KRW-BORA
explain,# Explain RANK-5-KRW-BORA 
