Date,Open,High,Low,Close
2022-08-13 09:00:00,28710.0,35390.0,28660.0,31800.0
2022-08-14 09:00:00,31830.0,34090.0,30100.0,30590.0
2022-08-15 09:00:00,30590.0,30680.0,29020.0,29690.0
2022-08-16 09:00:00,29680.0,29720.0,28700.0,29250.0
2022-08-17 09:00:00,29250.0,29450.0,28050.0,28380.0
2022-08-18 09:00:00,28370.0,30430.0,28040.0,28850.0
2022-08-19 09:00:00,28850.0,28850.0,25300.0,25810.0
2022-08-20 09:00:00,25730.0,26710.0,25350.0,26230.0
2022-08-21 09:00:00,26180.0,26700.0,25680.0,26480.0
2022-08-22 09:00:00,26480.0,27230.0,25100.0,26080.0
2022-08-23 09:00:00,26050.0,26180.0,25250.0,26130.0
2022-08-24 09:00:00,26130.0,26130.0,25510.0,25860.0
2022-08-25 09:00:00,25860.0,26370.0,25650.0,26350.0
2022-08-26 09:00:00,26380.0,27520.0,24350.0,24590.0
2022-08-27 09:00:00,24610.0,26580.0,24160.0,24990.0
2022-08-28 09:00:00,24990.0,25000.0,24300.0,24350.0
2022-08-29 09:00:00,24350.0,25710.0,23620.0,24850.0
2022-08-30 09:00:00,24830.0,25230.0,24220.0,24840.0
2022-08-31 09:00:00,24690.0,25760.0,24690.0,25040.0
2022-09-01 09:00:00,25040.0,25150.0,24100.0,24780.0
2022-09-02 09:00:00,24690.0,24950.0,24350.0,24790.0
2022-09-03 09:00:00,24810.0,26110.0,24570.0,25000.0
2022-09-04 09:00:00,24980.0,25000.0,24650.0,24820.0
2022-09-05 09:00:00,24820.0,24930.0,24330.0,24730.0
2022-09-06 09:00:00,24720.0,24820.0,23940.0,24240.0
2022-09-07 09:00:00,24230.0,24710.0,23550.0,24650.0
2022-09-08 09:00:00,24600.0,25720.0,24330.0,25450.0
2022-09-09 09:00:00,25650.0,26400.0,25270.0,26210.0
2022-09-10 09:00:00,26210.0,26770.0,25330.0,26180.0
2022-09-11 09:00:00,26180.0,26520.0,25630.0,26390.0
2022-09-12 09:00:00,26360.0,26540.0,25910.0,26410.0
2022-09-13 09:00:00,26420.0,26420.0,24400.0,24730.0
2022-09-14 09:00:00,24770.0,26200.0,24460.0,25030.0
2022-09-15 09:00:00,25030.0,26500.0,24310.0,24690.0
2022-09-16 09:00:00,24670.0,24710.0,24350.0,24540.0
2022-09-17 09:00:00,24540.0,24880.0,24500.0,24830.0
2022-09-18 09:00:00,24840.0,24980.0,23400.0,23840.0
2022-09-19 09:00:00,23850.0,24010.0,22850.0,23990.0
2022-09-20 09:00:00,23990.0,23990.0,23100.0,23340.0
2022-09-21 09:00:00,23340.0,24450.0,22970.0,23420.0
2022-09-22 09:00:00,23420.0,24420.0,23200.0,24090.0
2022-09-23 09:00:00,23990.0,24240.0,23550.0,24130.0
2022-09-24 09:00:00,24130.0,24280.0,23900.0,24170.0
2022-09-25 09:00:00,24180.0,24200.0,23720.0,23930.0
2022-09-26 09:00:00,23930.0,24420.0,23220.0,23750.0
2022-09-27 09:00:00,23750.0,24350.0,23400.0,24050.0
2022-09-28 09:00:00,24100.0,24480.0,23230.0,23840.0
2022-09-29 09:00:00,23830.0,24110.0,23390.0,23720.0
2022-09-30 09:00:00,23720.0,23740.0,23400.0,23600.0
2022-10-01 09:00:00,23640.0,23830.0,23460.0,23500.0
2022-10-02 09:00:00,23500.0,24040.0,23300.0,23410.0
2022-10-03 09:00:00,23360.0,24050.0,23290.0,23570.0
