,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],96.5
Equity Final [$],8483.60620000001
Equity Peak [$],10000.0
Return [%],-15.163937999999908
Buy & Hold Return [%],11.038961038961045
Return (Ann.) [%],-99.83808773190695
Volatility (Ann.) [%],0.12747472017637682
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-17.147937999999918
Avg. Drawdown [%],-17.147937999999918
Max. Drawdown Duration,8 days 01:00:00
Avg. Drawdown Duration,8 days 01:00:00
# Trades,36
ticker,RANK-4-KRW-MED
explain,# Explain RANK-4-KRW-MED 
