,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],93.75
Equity Final [$],8618.977999999996
Equity Peak [$],10014.112000000003
Return [%],-13.810220000000045
Buy & Hold Return [%],-1.71990171990172
Return (Ann.) [%],-99.7634051716192
Volatility (Ann.) [%],0.22341026011536141
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-16.490488622456056
Avg. Drawdown [%],-4.410612513249671
Max. Drawdown Duration,7 days 16:00:00
Avg. Drawdown Duration,1 days 22:45:00
# Trades,43
ticker,RANK-3-KRW-STORJ
explain,# Explain RANK-3-KRW-STORJ 
