,0
Start,2023-07-21 06:45:00
End,2023-07-29 19:00:00
Duration,8 days 12:15:00
Exposure Time [%],87.0
Equity Final [$],11108.309999999994
Equity Peak [$],11251.601999999997
Return [%],11.08309999999994
Buy & Hold Return [%],2.797202797202797
Return (Ann.) [%],7000.348082959557
Volatility (Ann.) [%],3353.3168048757425
Sharpe Ratio,2.087589240831946
Sortino Ratio,599.8792297080204
Calmar Ratio,1733.4081204601148
Max. Drawdown [%],-4.038488109252302
Avg. Drawdown [%],-1.1363108658430154
Max. Drawdown Duration,2 days 11:00:00
Avg. Drawdown Duration,0 days 05:10:00
# Trades,23
ticker,RANK-2-KRW-AERGO
explain,# Explain RANK-2-KRW-AERGO 
