,0
Start,2023-07-21 08:45:00
End,2023-07-29 19:00:00
Duration,8 days 10:15:00
Exposure Time [%],97.0
Equity Final [$],9041.810000000003
Equity Peak [$],10381.0
Return [%],-9.581899999999969
Buy & Hold Return [%],3.926701570680628
Return (Ann.) [%],-98.5161278276205
Volatility (Ann.) [%],0.7535068778699765
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-12.939697524323257
Avg. Drawdown [%],-1.4287438278969944
Max. Drawdown Duration,7 days 07:45:00
Avg. Drawdown Duration,0 days 14:41:00
# Trades,39
ticker,RANK-4-KRW-TON
explain,# Explain RANK-4-KRW-TON 
