,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],0.0
Equity Final [$],10000.0
Equity Peak [$],10000.0
Return [%],0.0
Buy & Hold Return [%],-3.048780487804878
Return (Ann.) [%],0.0
Volatility (Ann.) [%],0.0
Sharpe Ratio,
Sortino Ratio,
Calmar Ratio,
Max. Drawdown [%],-0.0
Avg. Drawdown [%],
Max. Drawdown Duration,
Avg. Drawdown Duration,
# Trades,0
ticker,RANK-7-KRW-BCH
explain,# Explain RANK-7-KRW-BCH 
