,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],73.70517928286853
Equity Final [$],8918850.43936
Equity Peak [$],10242166.23936
Return [%],-10.811495606399998
Buy & Hold Return [%],43.09565366378889
Return (Ann.) [%],-10.852142806951493
Volatility (Ann.) [%],24.98348925614661
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-31.58833516650833
Avg. Drawdown [%],-16.45704866420441
Max. Drawdown Duration,261 days 00:00:00
Avg. Drawdown Duration,134 days 00:00:00
# Trades,6
Win Rate [%],33.33333333333333
Best Trade [%],18.66031716095369
Worst Trade [%],-10.463983522600762
Avg. Trade [%],-1.8927750048821301
Max. Trade Duration,85 days 00:00:00
Avg. Trade Duration,45 days 00:00:00
Profit Factor,0.6941246978711683
Expectancy [%],-1.4294821520264622
SQN,-0.5038127158445943
_strategy,SmaCross
_equity_curve,"                  Equity  DrawdownPct DrawdownDuration
2022-09-15  1.000000e+07     0.000000              NaT
2022-09-16  1.000000e+07     0.000000              NaT
2022-09-19  1.000000e+07     0.000000              NaT
2022-09-20  1.000000e+07     0.000000              NaT
2022-09-21  1.000000e+07     0.000000              NaT
...                  ...          ...              ...
2023-09-11  9.438050e+06     0.078510              NaT
2023-09-12  9.249250e+06     0.096944              NaT
2023-09-13  8.730050e+06     0.147636              NaT
2023-09-14  8.966050e+06     0.124594              NaT
2023-09-15  8.918850e+06     0.129203         261 days

[251 rows x 3 columns]"
_trades,"   Size  EntryBar  ExitBar   EntryPrice  ExitPrice           PnL  ReturnPct  EntryTime   ExitTime Duration
0  -175        66       67  56933.52476   56476.19  8.003358e+04   0.008033 2022-12-20 2022-12-21   1 days
1   178        67       86  56589.14238   53100.00 -6.210673e+05  -0.061657 2022-12-21 2023-01-18  28 days
2  -178        86      144  52993.80000   58300.00 -9.445036e+05  -0.100129 2023-01-18 2023-04-13  85 days
3   145       144      201  58416.60000   57600.00 -1.184070e+05  -0.013979 2023-04-13 2023-07-07  85 days
4  -146       201      214  57484.80000   63500.00 -8.782192e+05  -0.104640 2023-07-07 2023-07-26  19 days
5   118       214      250  63627.00000   75500.00  1.401014e+06   0.186603 2023-07-26 2023-09-15  51 days"
