Date,Open,High,Low,Close
2022-08-13 09:00:00,327.0,327.0,320.0,326.0
2022-08-14 09:00:00,326.0,327.0,316.0,319.0
2022-08-15 09:00:00,320.0,353.0,316.0,326.0
2022-08-16 09:00:00,326.0,326.0,312.0,317.0
2022-08-17 09:00:00,317.0,318.0,303.0,307.0
2022-08-18 09:00:00,307.0,327.0,301.0,303.0
2022-08-19 09:00:00,303.0,304.0,267.0,269.0
2022-08-20 09:00:00,268.0,284.0,266.0,270.0
2022-08-21 09:00:00,272.0,285.0,268.0,276.0
2022-08-22 09:00:00,277.0,279.0,261.0,269.0
2022-08-23 09:00:00,269.0,274.0,262.0,272.0
2022-08-24 09:00:00,272.0,277.0,265.0,270.0
2022-08-25 09:00:00,270.0,289.0,269.0,278.0
2022-08-26 09:00:00,278.0,283.0,260.0,263.0
2022-08-27 09:00:00,263.0,273.0,254.0,259.0
2022-08-28 09:00:00,260.0,271.0,255.0,255.0
2022-08-29 09:00:00,255.0,264.0,252.0,263.0
2022-08-30 09:00:00,264.0,271.0,260.0,267.0
2022-08-31 09:00:00,267.0,271.0,262.0,266.0
2022-09-01 09:00:00,265.0,267.0,253.0,263.0
2022-09-02 09:00:00,263.0,273.0,259.0,262.0
2022-09-03 09:00:00,262.0,263.0,258.0,262.0
2022-09-04 09:00:00,262.0,264.0,259.0,262.0
2022-09-05 09:00:00,263.0,263.0,254.0,260.0
2022-09-06 09:00:00,262.0,262.0,245.0,247.0
2022-09-07 09:00:00,246.0,253.0,240.0,252.0
2022-09-08 09:00:00,253.0,375.0,251.0,342.0
2022-09-09 09:00:00,342.0,412.0,326.0,343.0
2022-09-10 09:00:00,344.0,368.0,336.0,350.0
2022-09-11 09:00:00,350.0,377.0,340.0,350.0
2022-09-12 09:00:00,350.0,357.0,317.0,322.0
2022-09-13 09:00:00,322.0,348.0,293.0,300.0
2022-09-14 09:00:00,300.0,305.0,284.0,303.0
2022-09-15 09:00:00,303.0,313.0,291.0,305.0
2022-09-16 09:00:00,304.0,319.0,297.0,308.0
2022-09-17 09:00:00,308.0,320.0,303.0,308.0
2022-09-18 09:00:00,309.0,332.0,270.0,280.0
2022-09-19 09:00:00,279.0,295.0,268.0,286.0
2022-09-20 09:00:00,286.0,287.0,270.0,275.0
2022-09-21 09:00:00,274.0,322.0,272.0,279.0
2022-09-22 09:00:00,279.0,290.0,278.0,287.0
2022-09-23 09:00:00,288.0,298.0,279.0,288.0
2022-09-24 09:00:00,289.0,344.0,285.0,328.0
2022-09-25 09:00:00,328.0,332.0,303.0,306.0
2022-09-26 09:00:00,307.0,379.0,288.0,356.0
2022-09-27 09:00:00,357.0,409.0,346.0,373.0
2022-09-28 09:00:00,373.0,413.0,361.0,377.0
2022-09-29 09:00:00,377.0,388.0,347.0,358.0
2022-09-30 09:00:00,357.0,369.0,340.0,349.0
2022-10-01 09:00:00,350.0,360.0,342.0,348.0
2022-10-02 09:00:00,348.0,349.0,334.0,334.0
2022-10-03 09:00:00,334.0,370.0,334.0,364.0
2022-10-04 09:00:00,365.0,394.0,361.0,378.0
2022-10-05 09:00:00,378.0,378.0,353.0,362.0
2022-10-06 09:00:00,363.0,388.0,362.0,379.0
2022-10-07 09:00:00,378.0,391.0,362.0,372.0
2022-10-08 09:00:00,372.0,384.0,358.0,363.0
2022-10-09 09:00:00,363.0,403.0,358.0,375.0
2022-10-10 09:00:00,374.0,391.0,356.0,359.0
2022-10-11 09:00:00,359.0,373.0,343.0,354.0
2022-10-12 09:00:00,354.0,354.0,338.0,344.0
2022-10-13 09:00:00,346.0,362.0,320.0,353.0
2022-10-14 09:00:00,353.0,359.0,343.0,348.0
2022-10-15 09:00:00,347.0,358.0,339.0,346.0
2022-10-16 09:00:00,345.0,361.0,342.0,355.0
2022-10-17 09:00:00,357.0,504.0,349.0,451.0
2022-10-18 09:00:00,451.0,467.0,390.0,402.0
2022-10-19 09:00:00,402.0,414.0,371.0,383.0
2022-10-20 09:00:00,382.0,389.0,361.0,378.0
2022-10-21 09:00:00,379.0,416.0,373.0,393.0
2022-10-22 09:00:00,393.0,416.0,377.0,389.0
2022-10-23 09:00:00,389.0,405.0,372.0,383.0
2022-10-24 09:00:00,383.0,386.0,367.0,372.0
2022-10-25 09:00:00,372.0,372.0,357.0,370.0
2022-10-26 09:00:00,370.0,388.0,369.0,374.0
2022-10-27 09:00:00,374.0,380.0,369.0,369.0
2022-10-28 09:00:00,370.0,380.0,363.0,373.0
2022-10-29 09:00:00,372.0,376.0,364.0,366.0
2022-10-30 09:00:00,366.0,377.0,364.0,367.0
2022-10-31 09:00:00,367.0,370.0,356.0,370.0
2022-11-01 09:00:00,370.0,446.0,365.0,393.0
2022-11-02 09:00:00,393.0,442.0,366.0,382.0
2022-11-03 09:00:00,382.0,401.0,374.0,384.0
2022-11-04 09:00:00,384.0,394.0,377.0,393.0
2022-11-05 09:00:00,393.0,396.0,386.0,394.0
2022-11-06 09:00:00,394.0,408.0,379.0,384.0
2022-11-07 09:00:00,384.0,394.0,371.0,378.0
2022-11-08 09:00:00,378.0,380.0,320.0,328.0
2022-11-09 09:00:00,327.0,346.0,221.0,243.0
2022-11-10 09:00:00,243.0,294.0,238.0,294.0
2022-11-11 09:00:00,294.0,297.0,259.0,274.0
2022-11-12 09:00:00,274.0,296.0,248.0,264.0
2022-11-13 09:00:00,277.0,322.0,242.0,254.0
2022-11-14 09:00:00,254.0,255.0,221.0,254.0
2022-11-15 09:00:00,254.0,264.0,248.0,263.0
2022-11-16 09:00:00,263.0,271.0,247.0,261.0
2022-11-17 09:00:00,261.0,271.0,247.0,257.0
2022-11-18 09:00:00,257.0,277.0,254.0,273.0
2022-11-19 09:00:00,274.0,287.0,263.0,277.0
2022-11-20 09:00:00,278.0,405.0,277.0,297.0
2022-11-21 09:00:00,297.0,303.0,278.0,288.0
2022-11-22 09:00:00,288.0,293.0,271.0,293.0
2022-11-23 09:00:00,293.0,302.0,284.0,301.0
2022-11-24 09:00:00,301.0,305.0,276.0,294.0
2022-11-25 09:00:00,293.0,303.0,283.0,303.0
2022-11-26 09:00:00,303.0,306.0,292.0,306.0
2022-11-27 09:00:00,306.0,308.0,297.0,302.0
2022-11-28 09:00:00,302.0,302.0,285.0,291.0
2022-11-29 09:00:00,291.0,319.0,287.0,295.0
2022-11-30 09:00:00,299.0,314.0,291.0,306.0
2022-12-01 09:00:00,306.0,307.0,294.0,300.0
2022-12-02 09:00:00,299.0,300.0,287.0,299.0
2022-12-03 09:00:00,298.0,300.0,293.0,300.0
2022-12-04 09:00:00,300.0,300.0,293.0,299.0
2022-12-05 09:00:00,298.0,303.0,293.0,300.0
2022-12-06 09:00:00,299.0,303.0,290.0,295.0
2022-12-07 09:00:00,294.0,297.0,256.0,272.0
