Date,Open,High,Low,Close
2022-09-15,49850.0,50300.0,49400.0,49600.0
2022-09-16,49400.0,50100.0,49250.0,50100.0
2022-09-19,50200.0,50300.0,49400.0,49600.0
2022-09-20,50300.0,50300.0,49500.0,49950.0
2022-09-21,49400.0,50300.0,48750.0,48800.0
2022-09-22,48500.0,49050.0,48300.0,49050.0
2022-09-23,48950.0,49500.0,48650.0,49400.0
2022-09-26,48400.0,49000.0,46400.0,46450.0
2022-09-27,46600.0,46800.0,44150.0,44500.0
2022-09-28,44500.0,45050.0,43100.0,44350.0
2022-09-29,44500.0,45150.0,44250.0,44250.0
2022-09-30,44500.0,44900.0,43400.0,43700.0
2022-10-04,44500.0,45300.0,44050.0,44700.0
2022-10-05,45550.0,46550.0,45400.0,46500.0
2022-10-06,46550.0,46800.0,45800.0,45800.0
2022-10-07,44950.0,46200.0,44500.0,45900.0
2022-10-11,45750.0,45900.0,44500.0,44650.0
2022-10-12,44150.0,44800.0,43900.0,44550.0
2022-10-13,44700.0,45600.0,44500.0,44700.0
2022-10-14,45550.0,47100.0,45550.0,46750.0
2022-10-17,46000.0,46950.0,45800.0,45900.0
2022-10-18,46500.0,47600.0,46350.0,47350.0
2022-10-19,47700.0,48150.0,47400.0,47900.0
2022-10-20,46900.0,47000.0,45700.0,46500.0
2022-10-21,46050.0,46400.0,45400.0,46000.0
2022-10-24,46450.0,46750.0,44650.0,45150.0
2022-10-25,45250.0,45800.0,45050.0,45750.0
2022-10-26,45500.0,46100.0,45150.0,45300.0
2022-10-27,46050.0,47000.0,45800.0,47000.0
2022-10-28,47000.0,47900.0,46600.0,47800.0
2022-10-31,48050.0,48600.0,47400.0,48050.0
2022-11-01,48500.0,48550.0,47150.0,47300.0
2022-11-02,47150.0,47950.0,46950.0,47900.0
2022-11-03,47300.0,47850.0,46400.0,47500.0
2022-11-04,46750.0,47550.0,46650.0,47100.0
2022-11-07,47300.0,47600.0,46950.0,47450.0
2022-11-08,47950.0,48100.0,46800.0,47750.0
2022-11-09,48150.0,49150.0,48100.0,49100.0
2022-11-10,49300.0,49550.0,48650.0,49100.0
2022-11-11,49950.0,50100.0,49250.0,49400.0
2022-11-14,49400.0,49800.0,49150.0,49650.0
2022-11-15,49950.0,50100.0,49350.0,49600.0
2022-11-16,49400.0,50100.0,49100.0,50100.0
2022-11-17,50100.0,50100.0,48550.0,48550.0
2022-11-18,48650.0,49500.0,48150.0,49000.0
2022-11-21,49450.0,49900.0,49250.0,49700.0
2022-11-22,49800.0,50100.0,49400.0,49800.0
2022-11-23,50100.0,50200.0,49350.0,49950.0
2022-11-24,50300.0,51300.0,50000.0,51000.0
2022-11-25,51200.0,51300.0,50200.0,50400.0
2022-11-28,49750.0,49850.0,49150.0,49300.0
2022-11-29,49500.0,51900.0,49100.0,51600.0
2022-11-30,51400.0,53000.0,51300.0,52500.0
2022-12-01,52700.0,53500.0,52500.0,53500.0
2022-12-02,52900.0,53100.0,52400.0,52400.0
2022-12-05,52500.0,52800.0,51900.0,52500.0
2022-12-06,52000.0,52700.0,51600.0,52100.0
2022-12-07,52100.0,52100.0,50600.0,50800.0
2022-12-08,50500.0,51200.0,50200.0,50400.0
2022-12-09,50900.0,52900.0,50500.0,52600.0
2022-12-12,52500.0,53800.0,52200.0,53300.0
2022-12-13,52200.0,53700.0,52000.0,53300.0
2022-12-14,53600.0,53800.0,52500.0,52900.0
2022-12-15,52400.0,52600.0,51600.0,51600.0
2022-12-16,50900.0,52200.0,50600.0,51900.0
2022-12-19,51300.0,52600.0,51300.0,52200.0
2022-12-20,52400.0,53200.0,52200.0,52900.0
