Date,Close,High
2022-06-24 09:00:00,648.0,659.0
2022-06-25 09:00:00,646.0,659.0
2022-06-26 09:00:00,641.0,682.0
2022-06-27 09:00:00,633.0,661.0
2022-06-28 09:00:00,615.0,643.0
2022-06-29 09:00:00,616.0,625.0
2022-06-30 09:00:00,600.0,617.0
2022-07-01 09:00:00,595.0,617.0
2022-07-02 09:00:00,601.0,610.0
2022-07-03 09:00:00,600.0,605.0
2022-07-04 09:00:00,612.0,621.0
2022-07-05 09:00:00,602.0,616.0
2022-07-06 09:00:00,607.0,609.0
2022-07-07 09:00:00,621.0,627.0
2022-07-08 09:00:00,609.0,638.0
2022-07-09 09:00:00,623.0,635.0
2022-07-10 09:00:00,605.0,626.0
2022-07-11 09:00:00,577.0,608.0
2022-07-12 09:00:00,556.0,585.0
2022-07-13 09:00:00,576.0,580.0
2022-07-14 09:00:00,582.0,587.0
2022-07-15 09:00:00,584.0,596.0
2022-07-16 09:00:00,602.0,606.0
2022-07-17 09:00:00,591.0,613.0
2022-07-18 09:00:00,641.0,649.0
2022-07-19 09:00:00,675.0,687.0
2022-07-20 09:00:00,644.0,723.0
2022-07-21 09:00:00,657.0,660.0
2022-07-22 09:00:00,640.0,673.0
2022-07-23 09:00:00,683.0,686.0
2022-07-24 09:00:00,676.0,706.0
2022-07-25 09:00:00,637.0,680.0
2022-07-26 09:00:00,626.0,641.0
2022-07-27 09:00:00,671.0,675.0
2022-07-28 09:00:00,674.0,685.0
2022-07-29 09:00:00,691.0,718.0
2022-07-30 09:00:00,695.0,730.0
2022-07-31 09:00:00,681.0,713.0
2022-08-01 09:00:00,681.0,694.0
2022-08-02 09:00:00,665.0,683.0
2022-08-03 09:00:00,672.0,687.0
2022-08-04 09:00:00,669.0,681.0
2022-08-05 09:00:00,684.0,685.0
2022-08-06 09:00:00,679.0,693.0
2022-08-07 09:00:00,698.0,712.0
2022-08-08 09:00:00,709.0,723.0
2022-08-09 09:00:00,688.0,711.0
2022-08-10 09:00:00,708.0,711.0
2022-08-11 09:00:00,705.0,723.0
2022-08-12 09:00:00,716.0,719.0
2022-08-13 09:00:00,745.0,755.0
2022-08-14 09:00:00,764.0,805.0
2022-08-15 09:00:00,740.0,774.0
2022-08-16 09:00:00,750.0,763.0
2022-08-17 09:00:00,728.0,777.0
2022-08-18 09:00:00,702.0,732.0
2022-08-19 09:00:00,618.0,703.0
2022-08-20 09:00:00,626.0,637.0
2022-08-21 09:00:00,633.0,645.0
2022-08-22 09:00:00,631.0,637.0
2022-08-23 09:00:00,633.0,638.0
2022-08-24 09:00:00,623.0,636.0
2022-08-25 09:00:00,631.0,642.0
2022-08-26 09:00:00,597.0,658.0
2022-08-27 09:00:00,622.0,625.0
2022-08-28 09:00:00,594.0,628.0
2022-08-29 09:00:00,616.0,620.0
2022-08-30 09:00:00,623.0,638.0
2022-08-31 09:00:00,614.0,634.0
2022-09-01 09:00:00,626.0,637.0
2022-09-02 09:00:00,628.0,640.0
2022-09-03 09:00:00,664.0,672.0
2022-09-04 09:00:00,693.0,704.0
2022-09-05 09:00:00,687.0,699.0
2022-09-06 09:00:00,648.0,705.0
2022-09-07 09:00:00,665.0,670.0
2022-09-08 09:00:00,665.0,672.0
2022-09-09 09:00:00,689.0,692.0
